timestamp,x_pos,y_pos,current_distance,error,control_speed
1752725115.5686786,1.97293,0.03844,1.973304441412931,0.026695558587068957,0.026695558587068957
1752725115.5997899,1.97402,0.03859,1.9743971607809814,0.025602839219018625,0.025602839219018625
1752725115.6305866,1.9746,0.03853,1.9749758785615583,0.025024121438441682,0.025024121438441682
1752725115.662594,1.97584,0.03832,1.9762115595249412,0.023788440475058792,0.023788440475058792
1752725115.6923325,1.97727,0.03816,1.977638197067401,0.02236180293259893,0.02236180293259893
1752725115.7238688,1.978,0.03814,1.9783676755345554,0.021632324465444608,0.021632324465444608
1752725115.754632,1.97876,0.03821,1.9791288845600734,0.02087111543992659,0.02087111543992659
1752725115.7854474,1.97953,0.0384,1.9799024170145356,0.02009758298546438,0.02009758298546438
1752725115.8163676,1.98082,0.03853,1.9811946984837205,0.01880530151627946,0.01880530151627946
1752725115.8468728,1.98139,0.03864,1.9817667324132777,0.01823326758672228,0.01823326758672228
1752725115.8768933,1.98236,0.03878,1.9827392813983384,0.017260718601661562,0.017260718601661562
1752725115.9073412,1.98283,0.03885,1.9832105615390416,0.016789438460958372,0.016789438460958372
1752725115.9377902,1.98362,0.03899,1.9840031563734972,0.015996843626502777,0.015996843626502777
1752725115.968916,1.98451,0.03892,1.9848916107687091,0.015108389231290875,0.015108389231290875
1752725116.000829,1.98498,0.03895,1.9853621087600115,0.014637891239988488,0.014637891239988488
1752725116.032058,1.98584,0.03894,1.9862217472377046,0.013778252762295384,0.013778252762295384
1752725116.0627065,1.98629,0.03894,1.9866716607683315,0.01332833923166854,0.01332833923166854
1752725116.0926292,1.98734,0.03888,1.9877202846477167,0.012279715352283338,0.012279715352283338
1752725116.1225293,1.98734,0.03888,1.9877202846477167,0.012279715352283338,0.012279715352283338
1752725116.154123,1.98773,0.03885,1.9881096235871905,0.011890376412809545,0.011890376412809545
1752725116.1853464,1.98786,0.03893,1.988241163566432,0.011758836433567899,0.011758836433567899
1752725116.216745,1.98804,0.03909,1.9884242680323534,0.011575731967646608,0.011575731967646608
1752725116.2475224,1.98804,0.03909,1.9884242680323534,0.011575731967646608,0.011575731967646608
1752725116.2791266,1.9879,0.0392,1.9882864607495572,0.011713539250442828,0.011713539250442828
1752725116.3103724,1.98742,0.03918,1.9878061597650811,0.012193840234918873,0.012193840234918873
1752725116.34177,1.98742,0.03918,1.9878061597650811,0.012193840234918873,0.012193840234918873
1752725116.3723414,1.98681,0.03925,1.987197659670522,0.012802340329477913,0.012802340329477913
1752725116.402766,1.98674,0.03936,1.9871298491039784,0.012870150896021615,0.012870150896021615
1752725116.4331615,1.98658,0.03955,1.9869736532978992,0.013026346702100788,0.013026346702100788
1752725116.4641774,1.98651,0.03955,1.986903667166579,0.013096332833421043,0.013096332833421043
1752725116.494919,1.98639,0.0396,1.9867846868999168,0.01321531310008317,0.01321531310008317
1752725116.5258555,1.98632,0.03955,1.986713704815065,0.01328629518493507,0.01328629518493507
1752725116.5568056,1.98609,0.03961,1.9864849458780198,0.013515054121980175,0.013515054121980175
1752725116.5871708,1.98605,0.03964,1.9864455522616271,0.013554447738372888,0.013554447738372888
1752725116.617818,1.98596,0.03969,1.986356568620045,0.01364343137995494,0.01364343137995494
1752725116.6492538,1.98612,0.03958,1.9865143419567854,0.013485658043214555,0.013485658043214555
1752725116.6797059,1.9862,0.03953,1.98659333052842,0.01340666947157998,0.01340666947157998
1752725116.710867,1.98642,0.03952,1.9868130880382282,0.013186911961771797,0.013186911961771797
1752725116.7430556,1.98651,0.03947,1.9869020763490082,0.013097923650991827,0.013097923650991827
1752725116.7737381,1.98637,0.03962,1.9867650896117537,0.013234910388246313,0.013234910388246313
1752725116.8040404,1.98621,0.03972,1.9866071183049758,0.013392881695024172,0.013392881695024172
1752725116.8353643,1.98611,0.03983,1.986509340778442,0.01349065922155801,0.01349065922155801
