timestamp,action,target_dist,current_x,current_y,current_dist,error_x,output_x,error_y,output_y,target_angle,current_yaw,error_angle,output_z
1754558871.3568919,move_straight,0.6,0.48251,-0.1132,0.49561476592208187,0.10438523407791811,0.20191065808632563,-0.0004705618673036399,0.0012505177626943855,,,,
1754558871.3880303,move_straight,0.6,0.49273,-0.11538,0.5060627528281448,0.09393724717185514,0.17297227966449902,-0.00027745311396731864,7.347044949706475e-05,,,,
1754558871.4185667,move_straight,0.6,0.49758,-0.11631,0.5109972528301889,0.08900274716981105,0.1718138518090089,-8.399192246807963e-05,-0.00042356281155013313,,,,
1754558871.449791,move_straight,0.6,0.50642,-0.11816,0.520026511728008,0.07997348827199202,0.14738878982816103,0.00011775009580745899,-0.0009404820736266197,,,,
1754558871.480627,move_straight,0.6,0.51374,-0.11962,0.5274870327316113,0.07251296726838863,0.13484060116472907,0.0003548327540178059,-0.0016559294925646878,,,,
1754558871.5115952,move_straight,0.6,0.51703,-0.12034,0.5308546333978823,0.06914536660211767,0.1347759675978256,0.00039925285904415797,-0.001141569998247433,,,,
1754558871.5420609,move_straight,0.6,0.52255,-0.12135,0.5364601626402468,0.06353983735975322,0.11981201391891907,0.0006666523491437454,-0.0025443403710067236,,,,
1754558871.5731432,move_straight,0.6,0.52478,-0.12171,0.5387139355910519,0.06128606440894813,0.12088827820523523,0.0008214534165074949,-0.0025516681476920773,,,,
1754558871.6037343,move_straight,0.6,0.52806,-0.12252,0.5420920933752862,0.05790790662471379,0.11224481417379024,0.0007759491714043193,-0.0017911225487579924,,,,
1754558871.6337512,move_straight,0.6,0.52806,-0.12252,0.5420920933752862,0.05790790662471379,0.1177749928868141,0.0007759491714043193,-0.0019398729285107982,,,,
1754558871.6650488,move_straight,0.6,0.53165,-0.12344,0.5457970716301068,0.054202928369893155,0.10445458487597893,0.0006935694752059074,-0.00147071029194875,,,,
1754558871.6958737,move_straight,0.6,0.53289,-0.12368,0.5470592591301238,0.05294074086987621,0.10580995243252167,0.000740862864280642,-0.0020055830909584058,,,,
1754558871.7270792,move_straight,0.6,0.53554,-0.12433,0.5497875735227198,0.05021242647728019,0.09803696879580696,0.0007084044502569387,-0.001666995802440089,,,,
1754558871.7590563,move_straight,0.6,0.53888,-0.12518,0.5532332178204776,0.04676678217952235,0.09013703558570861,0.0006375402449088352,-0.0013722419127683736,,,,
1754558871.7901597,move_straight,0.6,0.5408,-0.12555,0.5551872023020703,0.044812797697929674,0.08848258410208101,0.0007123396472943355,-0.002021335587051704,,,,
1754558871.8210719,move_straight,0.6,0.54505,-0.12656,0.5595554887587111,0.040444511241288894,0.07582773188189106,0.0006918919769491327,-0.0016635822847278776,,,,
1754558871.8520236,move_straight,0.6,0.54731,-0.12715,0.5618903235507797,0.03810967644922025,0.07445786955693574,0.0006294781110617598,-0.001372046293786711,,,,
1754558871.8823686,move_straight,0.6,0.55184,-0.12832,0.5665674996856067,0.033432500314393265,0.06117364806691713,0.0005166566520342503,-0.0009198453001531017,,,,
1754558871.913221,move_straight,0.6,0.55425,-0.12882,0.5690281632748945,0.030971836725105506,0.059975964985555685,0.0005758983193175637,-0.001631762708167693,,,,
1754558871.9438272,move_straight,0.6,0.55868,-0.12994,0.5735966433827868,0.02640335661721316,0.0473675476743852,0.0004891105279102859,-0.0009392141873397385,,,,
1754558871.9739466,move_straight,0.6,0.56069,-0.13049,0.575678930046949,0.024321069953050944,0.04721322676361611,0.000408992873854902,-0.0007564821871108459,,,,
1754558872.003882,move_straight,0.6,0.56399,-0.13116,0.5790449814997104,0.02095501850028958,0.0383187784448657,0.000504378290319546,-0.0015795836730577587,,,,
1754558873.0388772,turn,,0.56293,-0.12952,,,,,,76.55,-13.45,90.0,80.0
1754558873.0703616,turn,,0.56292,-0.12952,,,,,,76.55,-13.45,90.0,80.0
1754558873.1005855,turn,,0.56306,-0.12949,,,,,,76.55,-13.42,89.97,80.0
1754558873.1311383,turn,,0.56304,-0.12965,,,,,,76.55,-12.89,89.44,80.0
1754558873.1619623,turn,,0.56187,-0.13157,,,,,,76.55,-9.7,86.25,80.0
1754558873.1926785,turn,,0.56131,-0.13272,,,,,,76.55,-8.17,84.72,80.0
1754558873.2235682,turn,,0.56141,-0.13284,,,,,,76.55,-5.86,82.41,80.0
1754558873.2539444,turn,,0.56157,-0.13272,,,,,,76.55,-4.71,81.25999999999999,80.0
1754558873.2840898,turn,,0.56217,-0.13273,,,,,,76.55,-2.14,78.69,80.0
1754558873.314631,turn,,0.56245,-0.13283,,,,,,76.55,-0.7,77.25,80.0
1754558873.3449652,turn,,0.56253,-0.1334,,,,,,76.55,2.14,74.41,80.0
1754558873.3757246,turn,,0.56273,-0.13371,,,,,,76.55,3.59,72.96,80.0
